"","BASE","GSCORE","TRAIT","LGSCORE","TOOL","MODEL","GC","SNP","CHR","POS","P","SCORE","THRESHOLD","SIGNIFICANCE","ScoresRepl","ScoresSign","ScoreGC"
"658","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_14489",1,67247996,0.621180899335283,0.206782,4.294025,FALSE,74,0,0.605
"659","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_28903",7,56932162,0.621445261223889,0.206597,4.294025,FALSE,74,0,0.605
"660","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_14487",1,67246950,0.622714301575255,0.205711,4.294025,FALSE,74,0,0.605
"661","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_13068",5,48554778,0.627936250232658,0.202084,4.294025,FALSE,74,0,0.605
"662","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_6352",3,47962746,0.628340896509757,0.201805,4.294025,FALSE,74,0,0.605
"663","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_39597",4,8952155,0.628731595246293,0.201535,4.294025,FALSE,74,0,0.605
"664","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_39081",9,1248812,0.629820009191528,0.200784,4.294025,FALSE,74,0,0.605
"665","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_2505",1,78041908,0.633752678921206,0.19808,4.294025,FALSE,74,0,0.605
"666","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_40763",10,47794181,0.633917578474394,0.197967,4.294025,FALSE,74,0,0.605
"667","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_52523",9,7580164,0.638023340338967,0.195163,4.294025,FALSE,74,0,0.605
"668","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_14903",1,87434723,0.638544921025887,0.194809,4.294025,FALSE,74,0,0.605
"669","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_23389",7,43663225,0.639098658957731,0.194432,4.294025,FALSE,74,0,0.605
"670","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_9141",3,41579192,0.641425877085535,0.192854,4.294025,FALSE,74,0,0.605
"671","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_36264",3,425228,0.642855881589329,0.191886,4.294025,FALSE,74,0,0.605
"672","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_23388",7,43663299,0.644738093375192,0.190617,4.294025,FALSE,74,0,0.605
"673","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_23387",7,43663338,0.644738093375192,0.190617,4.294025,FALSE,74,0,0.605
"674","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_30288",8,36083589,0.644850428216213,0.190541,4.294025,FALSE,74,0,0.605
"675","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_12106",1,64335728,0.645249302002578,0.190272,4.294025,FALSE,74,0,0.605
"676","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_12236",10,60501716,0.645878296433731,0.189849,4.294025,FALSE,74,0,0.605
"677","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_9878",7,51991603,0.647624316904155,0.188677,4.294025,FALSE,74,0,0.605
"678","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_42733",10,4857510,0.650649442806787,0.186653,4.294025,FALSE,74,0,0.605
"679","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_9988",1,81582585,0.654613489100887,0.184015,4.294025,FALSE,74,0,0.605
"680","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_11288",1,87655137,0.654659947124148,0.183984,4.294025,FALSE,74,0,0.605
"681","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_52522",9,7580119,0.65488394473058,0.183836,4.294025,FALSE,74,0,0.605
"682","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_1000",9,526861,0.655165807000644,0.183649,4.294025,FALSE,74,0,0.605
"683","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_30254",8,35824666,0.656983842708139,0.182445,4.294025,FALSE,74,0,0.605
"684","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_22758",9,47990775,0.657497830457071,0.182106,4.294025,FALSE,74,0,0.605
"685","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_20501",1,68549897,0.661339919712003,0.179575,4.294025,FALSE,74,0,0.605
"686","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_48182",8,44057156,0.662009892808869,0.179136,4.294025,FALSE,74,0,0.605
"687","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_1898",10,11224997,0.662097058175897,0.179078,4.294025,FALSE,74,0,0.605
"688","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_3318",9,279347,0.662338385367135,0.17892,4.294025,FALSE,74,0,0.605
"689","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_26466",3,54933721,0.663330461277056,0.17827,4.294025,FALSE,74,0,0.605
"690","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_39499",9,56549373,0.663549161079912,0.178127,4.294025,FALSE,74,0,0.605
"691","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_3321",9,278854,0.664116909957235,0.177755,4.294025,FALSE,74,0,0.605
"692","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_8256",5,53084192,0.664651418786851,0.177406,4.294025,FALSE,74,0,0.605
"693","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_39155",2,27899220,0.667972250497561,0.175242,4.294025,FALSE,74,0,0.605
"694","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_4744",1,66950728,0.667980875659821,0.175236,4.294025,FALSE,74,0,0.605
"695","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_49476",1,69655900,0.668994846997322,0.174577,4.294025,FALSE,74,0,0.605
"696","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_48951",8,6152248,0.671856793379806,0.172723,4.294025,FALSE,74,0,0.605
"697","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_33627",9,14531446,0.673352771746006,0.171757,4.294025,FALSE,74,0,0.605
"698","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_33626",9,14531391,0.674097962641763,0.171277,4.294025,FALSE,74,0,0.605
"699","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_8380",8,6634839,0.674770604385355,0.170844,4.294025,FALSE,74,0,0.605
"700","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_11330",6,31414562,0.679213214908716,0.167994,4.294025,FALSE,74,0,0.605
"701","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_53035",2,36571934,0.681643845854259,0.166442,4.294025,FALSE,74,0,0.605
"702","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_45698",3,42290879,0.682535195343951,0.165875,4.294025,FALSE,74,0,0.605
"703","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_156",3,23637074,0.686135254022204,0.16359,4.294025,FALSE,74,0,0.605
"704","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_7029",6,53869544,0.686690350299671,0.163239,4.294025,FALSE,74,0,0.605
"705","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_988",9,564510,0.686873475519323,0.163123,4.294025,FALSE,74,0,0.605
"706","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_34634",8,55926170,0.687541982248908,0.162701,4.294025,FALSE,74,0,0.605
"707","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_46998",6,6386762,0.687561640264459,0.162688,4.294025,FALSE,74,0,0.605
"708","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_12264",2,32307065,0.691275069453192,0.160349,4.294025,FALSE,74,0,0.605
"709","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_11644",12,6940214,0.693858339760375,0.158729,4.294025,FALSE,74,0,0.605
"710","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_13242",9,6058873,0.694506373193461,0.158324,4.294025,FALSE,74,0,0.605
"711","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_7803",10,4319134,0.69481383740922,0.158132,4.294025,FALSE,74,0,0.605
"712","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_15973",2,17740253,0.69929687943822,0.155338,4.294025,FALSE,74,0,0.605
"713","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_1915",9,18959497,0.700896626020244,0.154346,4.294025,FALSE,74,0,0.605
"714","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_2754",8,40886246,0.700951027324689,0.154312,4.294025,FALSE,74,0,0.605
"715","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_46755",7,4612915,0.702039677536102,0.153638,4.294025,FALSE,74,0,0.605
"716","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_21578",4,62172231,0.703638071577295,0.152651,4.294025,FALSE,74,0,0.605
"717","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_3844",1,72178891,0.704826701614648,0.151918,4.294025,FALSE,74,0,0.605
"718","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_52206",4,64705833,0.709507766688605,0.149043,4.294025,FALSE,74,0,0.605
"719","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_16004",7,45142453,0.709806368796257,0.14886,4.294025,FALSE,74,0,0.605
"720","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_23439",9,11612847,0.713971685299764,0.146319,4.294025,FALSE,74,0,0.605
"721","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_57864",3,46361649,0.714627917775279,0.14592,4.294025,FALSE,74,0,0.605
"722","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_41391",10,46845984,0.715409956024894,0.145445,4.294025,FALSE,74,0,0.605
"723","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_2404",7,10251648,0.716886733457506,0.144549,4.294025,FALSE,74,0,0.605
"724","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_7426",2,39924475,0.722388971786915,0.141229,4.294025,FALSE,74,0,0.605
"725","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_39741",12,56694424,0.723001602703074,0.140861,4.294025,FALSE,74,0,0.605
"726","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_4140",4,66608357,0.725846452018551,0.139155,4.294025,FALSE,74,0,0.605
"727","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_52518",9,7572385,0.726097161039279,0.139005,4.294025,FALSE,74,0,0.605
"728","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_8368",4,26425426,0.726869388382372,0.138544,4.294025,FALSE,74,0,0.605
"729","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_6936",9,60515707,0.728431745386395,0.137611,4.294025,FALSE,74,0,0.605
"730","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_53258",3,54519660,0.731609748684405,0.135721,4.294025,FALSE,74,0,0.605
"731","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_55832",7,3691963,0.734393243411547,0.134071,4.294025,FALSE,74,0,0.605
"732","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_32550",4,60357132,0.736920276507455,0.132579,4.294025,FALSE,74,0,0.605
"733","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_34937",4,65329878,0.737204239934465,0.132412,4.294025,FALSE,74,0,0.605
"734","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_53566",4,51233183,0.739788919243339,0.130892,4.294025,FALSE,74,0,0.605
"735","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_49318",11,10087159,0.743629088598054,0.128644,4.294025,FALSE,74,0,0.605
"736","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_22050",9,61020159,0.744929195820934,0.127885,4.294025,FALSE,74,0,0.605
"737","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_14614",6,58888512,0.745707532325346,0.127431,4.294025,FALSE,74,0,0.605
"738","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_20714",9,62824809,0.74908451737707,0.125469,4.294025,FALSE,74,0,0.605
"739","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_5400",3,3201309,0.749314241176089,0.125336,4.294025,FALSE,74,0,0.605
"740","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_16302",12,46760335,0.749802150242396,0.125053,4.294025,FALSE,74,0,0.605
"741","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_5960",11,3581629,0.750001332755267,0.124938,4.294025,FALSE,74,0,0.605
"742","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_49117",5,50795230,0.750414584551263,0.124699,4.294025,FALSE,74,0,0.605
"743","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_6487",12,4727015,0.756911975000132,0.120955,4.294025,FALSE,74,0,0.605
"744","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_2519",1,80100847,0.759580617050637,0.119426,4.294025,FALSE,74,0,0.605
"745","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_1903",10,10462076,0.759936527760886,0.119223,4.294025,FALSE,74,0,0.605
"746","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_55830",7,3691208,0.760343651750847,0.11899,4.294025,FALSE,74,0,0.605
"747","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_55835",7,3692335,0.760343651750847,0.11899,4.294025,FALSE,74,0,0.605
"748","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_2183",8,31283889,0.760848873212487,0.118702,4.294025,FALSE,74,0,0.605
"749","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_3316",4,45124566,0.763770085309492,0.117037,4.294025,FALSE,74,0,0.605
"750","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_41393",10,46832155,0.764571168806963,0.116582,4.294025,FALSE,74,0,0.605
"751","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_6997",6,53747260,0.765833017061836,0.115866,4.294025,FALSE,74,0,0.605
"752","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_12798",9,54103642,0.767838018153303,0.11473,4.294025,FALSE,74,0,0.605
"753","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_14793",1,86536336,0.768935164283251,0.11411,4.294025,FALSE,74,0,0.605
"754","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_3848",1,73209144,0.770556271134457,0.113196,4.294025,FALSE,74,0,0.605
"755","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_3851",1,73212845,0.770556271134457,0.113196,4.294025,FALSE,74,0,0.605
"756","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_14108",8,43120281,0.770692962290736,0.113119,4.294025,FALSE,74,0,0.605
"757","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_14089",1,74757081,0.774503210093448,0.110977,4.294025,FALSE,74,0,0.605
"758","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_5483",8,57177039,0.775455123376863,0.110443,4.294025,FALSE,74,0,0.605
"759","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_51083",10,52896267,0.776244473804561,0.110001,4.294025,FALSE,74,0,0.605
"760","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_15123",1,82926182,0.776969597453315,0.109596,4.294025,FALSE,74,0,0.605
"761","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_55885",3,52045188,0.778575368841228,0.108699,4.294025,FALSE,74,0,0.605
"762","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_29643",3,45706104,0.779795250378902,0.108019,4.294025,FALSE,74,0,0.605
"763","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_9726",1,81407923,0.78069540271893,0.107518,4.294025,FALSE,74,0,0.605
"764","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_9722",1,81410249,0.78069540271893,0.107518,4.294025,FALSE,74,0,0.605
"765","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_32482",12,5891826,0.789427474144036,0.102688,4.294025,FALSE,74,0,0.605
"766","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_11242",4,2875448,0.790869104980074,0.101895,4.294025,FALSE,74,0,0.605
"767","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_55796",4,63249675,0.791274910829887,0.101673,4.294025,FALSE,74,0,0.605
"768","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_2727",12,3836849,0.792407260827707,0.101052,4.294025,FALSE,74,0,0.605
"769","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_27765",9,67528051,0.793193960001432,0.100621,4.294025,FALSE,74,0,0.605
"770","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_48691",4,51120898,0.795609795984207,0.0993,4.294025,FALSE,74,0,0.605
"771","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_14397",4,51126147,0.795609795984207,0.0993,4.294025,FALSE,74,0,0.605
"772","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_51155",9,56319903,0.796394449062173,0.098872,4.294025,FALSE,74,0,0.605
"773","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_23256",12,7261126,0.796681577129921,0.098715,4.294025,FALSE,74,0,0.605
"774","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_52374",7,5413650,0.798792070395388,0.097566,4.294025,FALSE,74,0,0.605
"775","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_18836",12,9098983,0.799751112080168,0.097045,4.294025,FALSE,74,0,0.605
"776","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_15451",8,8091997,0.800301239622334,0.096747,4.294025,FALSE,74,0,0.605
"777","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_6990",1,80672622,0.800491599627759,0.096643,4.294025,FALSE,74,0,0.605
"778","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_4383",9,12647857,0.803858267271902,0.094821,4.294025,FALSE,74,0,0.605
"779","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_9003",6,53030174,0.803934337603553,0.094779,4.294025,FALSE,74,0,0.605
"780","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_50885",2,21850219,0.808245869534014,0.092457,4.294025,FALSE,74,0,0.605
"781","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_15983",4,52544261,0.808727900362717,0.092198,4.294025,FALSE,74,0,0.605
"782","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_54741",5,15275210,0.809045886437465,0.092027,4.294025,FALSE,74,0,0.605
"783","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_55793",4,63249890,0.809736476016637,0.091656,4.294025,FALSE,74,0,0.605
"784","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_33508",5,1510706,0.810665765993249,0.091158,4.294025,FALSE,74,0,0.605
"785","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_44034",5,14561546,0.811253723661195,0.090843,4.294025,FALSE,74,0,0.605
"786","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_12386",2,35397782,0.812069019443175,0.090407,4.294025,FALSE,74,0,0.605
"787","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_50176",5,47172073,0.814378525778496,0.089174,4.294025,FALSE,74,0,0.605
"788","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_16680",3,3108392,0.819024264993029,0.086703,4.294025,FALSE,74,0,0.605
"789","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_16675",3,3108833,0.819024264993029,0.086703,4.294025,FALSE,74,0,0.605
"790","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_57338",4,43332733,0.819235459307066,0.086591,4.294025,FALSE,74,0,0.605
"791","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_9011",6,53033201,0.820730264685605,0.0858,4.294025,FALSE,74,0,0.605
"792","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_329",10,516452,0.823753994247215,0.084202,4.294025,FALSE,74,0,0.605
"793","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_13996",9,56029166,0.826320346744611,0.082852,4.294025,FALSE,74,0,0.605
"794","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_11534",4,7538784,0.826663130800099,0.082671,4.294025,FALSE,74,0,0.605
"795","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_27644",9,51855887,0.827090039307279,0.082447,4.294025,FALSE,74,0,0.605
"796","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_5088",2,27433858,0.83476607957605,0.078435,4.294025,FALSE,74,0,0.605
"797","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_54533",4,50104980,0.835190033618802,0.078215,4.294025,FALSE,74,0,0.605
"798","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_23308",12,7798563,0.836131282130007,0.077726,4.294025,FALSE,74,0,0.605
"799","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_55985",7,6628978,0.837569843193268,0.076979,4.294025,FALSE,74,0,0.605
"800","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_12166",8,44459370,0.838370472306775,0.076564,4.294025,FALSE,74,0,0.605
"801","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_305",10,291396,0.847536286766753,0.071842,4.294025,FALSE,74,0,0.605
"802","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_32381",2,21459520,0.848011460129684,0.071598,4.294025,FALSE,74,0,0.605
"803","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_47405",5,45861659,0.848804524888374,0.071192,4.294025,FALSE,74,0,0.605
"804","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_5951",3,54020126,0.848970613099857,0.071107,4.294025,FALSE,74,0,0.605
"805","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_5388",3,3255161,0.850196119762038,0.070481,4.294025,FALSE,74,0,0.605
"806","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_2653",2,39649116,0.850579981857476,0.070285,4.294025,FALSE,74,0,0.605
"807","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_3163",7,42923807,0.850985949595317,0.070078,4.294025,FALSE,74,0,0.605
"808","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_17737",3,52338946,0.853399219588528,0.068848,4.294025,FALSE,74,0,0.605
"809","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_18308",3,53860265,0.85345731297887,0.068818,4.294025,FALSE,74,0,0.605
"810","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_16994",8,57260018,0.854805392739892,0.068133,4.294025,FALSE,74,0,0.605
"811","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_16135",8,58570973,0.85488095514115,0.068094,4.294025,FALSE,74,0,0.605
"812","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_3392",5,51208384,0.854899632004032,0.068085,4.294025,FALSE,74,0,0.605
"813","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_51374",8,43013997,0.859043116874229,0.065985,4.294025,FALSE,74,0,0.605
"814","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_5653",1,71790931,0.859715357627144,0.065645,4.294025,FALSE,74,0,0.605
"815","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_9490",9,15271556,0.862572561643974,0.064204,4.294025,FALSE,74,0,0.605
"816","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_23728",5,425086,0.863414319303105,0.063781,4.294025,FALSE,74,0,0.605
"817","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_12162",8,39547459,0.867009446060831,0.061976,4.294025,FALSE,74,0,0.605
"818","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_20481",9,51132531,0.867461412085695,0.06175,4.294025,FALSE,74,0,0.605
"819","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_20479",9,51133753,0.869791584656369,0.060585,4.294025,FALSE,74,0,0.605
"820","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_38116",4,58914164,0.875331912974397,0.057827,4.294025,FALSE,74,0,0.605
"821","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_15926",3,35963193,0.876448867162292,0.057273,4.294025,FALSE,74,0,0.605
"822","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_4576",3,51846678,0.878041147105427,0.056485,4.294025,FALSE,74,0,0.605
