"BASE","GSCORE","TRAIT","LGSCORE","TOOL","MODEL","GC","SNP","CHR","POS","P","SCORE","THRESHOLD","SIGNIFICANCE","ScoresRepl","ScoresSign","ScoreGC"
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c1_10855",7,9419615,0.5158431308957,0.287482,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_20514",1,68614630,0.52162052711157,0.282645,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_24535",12,59370296,0.523481181817852,0.281099,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_50394",2,33594764,0.524854161959974,0.279961,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_42451",5,52290923,0.527354734358769,0.277897,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_23846",5,814688,0.534999057729729,0.271647,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_52887",4,55044845,0.536300389128916,0.270592,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_23170",2,29256125,0.541238432130528,0.266611,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_29282",8,21522650,0.547363883493699,0.261724,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_164",3,58031464,0.549871699395722,0.259739,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_36882",7,3150451,0.550213185257874,0.259469,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_8431",5,52989126,0.551816024938762,0.258206,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_3962",9,4652421,0.553858450928985,0.256601,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c1_9695",2,21640872,0.555124873008498,0.255609,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c1_10179",4,67145141,0.558169035476358,0.253234,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c1_11363",4,58734459,0.55869383759611,0.252826,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c1_12802",9,54297084,0.563986829408102,0.248731,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_44304",8,42730417,0.574182246341326,0.24095,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c1_13349",4,67527515,0.582749378774228,0.234518,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_31359",4,41356423,0.583913706653646,0.233651,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_42475",5,52353892,0.583928340571101,0.23364,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_34085",8,34629849,0.587497425429787,0.230994,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_58236",9,11085611,0.591377631656054,0.228135,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_52898",9,11180794,0.591377631656054,0.228135,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_15388",11,42785949,0.595155444294356,0.22537,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_26296",7,2496733,0.595786249974022,0.22491,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_4030",9,3433410,0.596184509038951,0.224619,4.299725,FALSE,77,0,0.903
"CBaya",0.727,"CBaya.C",0.732,"TASSEL","additive",0.903,"c2_12720",7,54318643,0.596641660029837,0.224286,4.299725,FALSE,77,0,0.903
"CBaya",0.982,"CBaya.H",0.99,"TASSEL","additive",0.986,"c1_5483",8,57177039,1.08503298680701e-13,12.964557,4.299725,TRUE,74,1,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_686",1,14805485,0.0804552656029487,1.094446,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_45071",1,6103001,0.0979946382884442,1.008798,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_49042",1,10922797,0.106155086391965,0.974059,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_53708",1,54264723,0.108694268247462,0.963793,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_10369",1,44964138,0.152574548087587,0.816518,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_53521",1,12643802,0.201473068853875,0.695783,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_36664",1,809153,0.216300306060849,0.664943,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_55012",1,5654532,0.257386290090606,0.589415,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_8619",1,7252495,0.271569541407726,0.566119,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_54624",0,20391837,0.464937763787737,0.332605,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_21332",0,21225651,0.472592965696247,0.325513,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_4437",0,24387070,0.472592965696247,0.325513,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_48155",1,7834894,0.478953643805831,0.319707,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_23713",0,389554,0.491535605203143,0.308445,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_36660",1,808325,0.564274606123742,0.248509,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_52704",1,9095607,0.622759237927748,0.20568,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_27903",1,7192782,0.710315246563582,0.148549,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_57678",0,50463795,0.776611265968208,0.109796,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_6674",0,28132116,0.801722735610116,0.095976,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_40131",1,53444045,0.828798171929929,0.081551,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_54811",1,52996601,0.844646103038043,0.073325,4.299725,FALSE,78,0,0.986
"CBaya",0.786,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_54797",1,992483,0.961767311183748,0.01693,4.299725,FALSE,78,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_35411",9,5445375,0.00426280366782991,2.370305,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_28228",7,52565452,0.00854596888650136,2.068239,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_3146",6,5211425,0.00988291367159382,2.005115,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_40745",12,47362541,0.0238712125975063,1.622126,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_9039",6,57394760,0.025533027945076,1.592898,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_45256",10,59057591,0.0270869619557393,1.56724,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_4803",1,87065450,0.0274402343634447,1.561612,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_13482",7,46355721,0.0301266495064477,1.521049,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_11391",4,58844620,0.0307875571386571,1.511625,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_3074",6,57334590,0.0310098247167834,1.508501,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_44304",8,42730417,0.0316324306777958,1.499867,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_5774",6,50572507,0.0332429759321324,1.4783,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_11356",4,58789793,0.0375387621158374,1.42552,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_14848",1,87310101,0.0426213577942841,1.370373,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_13766",1,69151882,0.0452961006752906,1.343939,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_11935",7,6096223,0.0467551759703316,1.33017,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_164",3,58031464,0.052806193712759,1.277315,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_44305",8,42730406,0.0560514061533677,1.251413,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_7658",11,7019700,0.0626623312985437,1.202993,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_35997",4,67871626,0.0651146718671383,1.186321,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_11458",2,45124973,0.0667522529462014,1.175534,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_12786",9,52719060,0.0671878822112733,1.172709,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_3867",1,72337680,0.0673954369661539,1.17137,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_41396",10,46825111,0.0687561545981953,1.162688,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_10461",7,50712754,0.0721478912409641,1.141776,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_16459",9,56104281,0.0723189297730867,1.140748,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_19081",8,54991187,0.0739575390376075,1.131018,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_12945",4,55649379,0.0860433379301755,1.065283,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_17900",2,34459045,0.0877458244783977,1.056774,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_17899",2,34459132,0.087745824478406,1.056774,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_17896",2,34459585,0.08859022820776,1.052614,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_39035",9,1064131,0.0906159016540182,1.042796,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_24454",12,59193947,0.0924205844937249,1.034231,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_50394",2,33594764,0.0943790007678074,1.025125,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_38938",2,26500723,0.0969034283507123,1.013661,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_30973",1,88257483,0.101622007622005,0.993012,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_11290",1,87792873,0.103618362484294,0.984563,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_31443",11,36343786,0.109994407029873,0.958629,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_11479",4,7767497,0.110886079222632,0.955123,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_16413",9,58589829,0.113206693193074,0.946128,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_6185",11,4232240,0.113774438655499,0.943955,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_25216",7,48573383,0.119780131615508,0.921615,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_29282",8,21522650,0.128466544132407,0.89121,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_958",9,40062774,0.131916100176588,0.879702,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_27271",2,42001715,0.132370802913211,0.878208,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_3476",4,68871390,0.13269316031376,0.877151,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_5560",8,57530640,0.136339862392842,0.865377,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_15047",2,43187165,0.139440656107551,0.855611,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_12959",4,66197658,0.142676479624601,0.845648,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_12377",2,35334126,0.154491399901998,0.811096,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_3868",1,72337941,0.161746410875545,0.791165,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_7678",6,54726821,0.162740172102777,0.788505,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_35944",4,67811114,0.166224734940696,0.779304,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_18945",8,45930362,0.16878028404717,0.772678,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_17060",8,57530334,0.177499873909432,0.750802,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_10457",7,50710645,0.179390971542511,0.746199,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_48810",4,53315344,0.181375851255729,0.741421,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_16718",4,47529897,0.191182861950134,0.718551,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_7621",5,489095,0.191744893709476,0.717276,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_6869",3,41009095,0.192700336470208,0.715118,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_7622",5,489125,0.205925667838811,0.68629,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_7680",6,54682311,0.210068740615531,0.677639,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_27414",12,49216209,0.214637826704971,0.668294,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_5656",1,71751985,0.215066776686655,0.667427,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_12305",2,26209472,0.218015792456501,0.661512,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_54204",8,3526746,0.219110867033582,0.659336,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_7192",10,58252277,0.222569532223387,0.652534,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_27268",2,42001161,0.222847385276998,0.651992,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_9695",2,21640872,0.230422858490211,0.637474,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_32415",2,21642493,0.230970159980347,0.636444,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_56794",6,21503828,0.231329613867361,0.635769,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_8253",5,53083990,0.232731846921483,0.633144,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_17539",1,71416070,0.232784105151296,0.633047,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_56627",11,11020656,0.238233932603969,0.622996,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_14636",9,56854426,0.239522322521679,0.620654,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_25560",3,46842107,0.247390517389906,0.606617,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_32467",12,5980197,0.253926347173762,0.595292,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_13349",4,67527515,0.255204386520425,0.593112,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_39847",4,49170272,0.258055691312962,0.588287,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_11679",10,44620849,0.259828728100707,0.585313,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_23254",12,7260563,0.262107627156905,0.58152,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_33280",7,57508926,0.262787163375172,0.580396,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_40858",9,58867551,0.263518591981225,0.579189,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_33422",8,43959543,0.265391510918817,0.576113,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_38551",2,45126593,0.268699232395982,0.570734,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_23832",5,783100,0.269633330453664,0.569226,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_27961",12,55744163,0.277474134808325,0.556777,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_32790",10,5988843,0.279880116675769,0.553028,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_28521",8,50650372,0.280607092885756,0.551901,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_38556",4,63682892,0.282958153057258,0.548278,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_21682",2,24387770,0.286214457779568,0.543308,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_27003",9,59671840,0.29141970483209,0.535481,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_58236",9,11085611,0.293087196481957,0.533003,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_52898",9,11180794,0.293087196481957,0.533003,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_1249",5,55144795,0.293832927438825,0.5319,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_54589",13,39879940,0.294820958204316,0.530442,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_25219",7,48611027,0.303851930023049,0.517338,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_8763",8,59114829,0.30871315662908,0.510445,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_40699",12,53644230,0.312794798976644,0.50474,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_7549",2,39073865,0.316319616663015,0.499874,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_52887",4,55044845,0.316926671345595,0.499041,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_1923",12,1556494,0.332551820111881,0.478141,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_3512",5,54654441,0.333823600951179,0.476483,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_11211",4,59858990,0.343917198382827,0.463546,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_325",3,56043155,0.345147946515454,0.461995,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_36714",6,5921332,0.350526711448473,0.455279,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_58",3,56927544,0.350603263791393,0.455184,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_10568",4,68868824,0.358302442364922,0.44575,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_29767",10,57277910,0.359463210384031,0.444346,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_27863",6,35664111,0.367962604503127,0.434196,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_48184",8,44057388,0.373995235979441,0.427134,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_4925",11,43031943,0.375061033726037,0.425898,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_34203",11,46398899,0.375905131855787,0.424922,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_34202",11,46398893,0.376017191082082,0.424792,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_23846",5,814688,0.377846687599953,0.422684,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_3484",4,68859403,0.380779868597196,0.419326,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_16470",6,43205349,0.384682073623777,0.414898,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_41541",2,30008536,0.396746220530341,0.401487,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c1_4604",1,75196506,0.398011779206509,0.400104,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_55837",7,3695590,0.403271474822994,0.394402,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_1092",10,2229320,0.416704686882313,0.380172,4.299725,FALSE,77,0,0.986
"CBaya",0.785,"CBaya.H",0.79,"TASSEL","additive",0.986,"c2_31359",4,41356423,0.431373784204888,0.365146,4.299725,FALSE,77,0,0.986
